,message,label
561797,@MissCocoBelle friday night we can go out to eat and saturday afternoon go to the spa  but it's up to you,0
561948,Voltei a ver The Office UK. ,0
562385,recording finished. time to go to work tired! ,0
562524,"&quot;You Are My Best Friend&quot; - of Queen, I really love this song, it's really beautiful ",0
562774,wants to watch a movie. Who wants to accompany me?  http://plurk.com/p/yqbo3,0
562828,"Just interviewed the most amazing person. She beat breast cancer, homeschools and hula hoops and that is awesome. ",0
563160,going to my first guard drill this weekend...in the student flight...but i still get paid ,0
563277,I hope you had the time of your life... testing the slide show for swim. I'm proud ,0
563559,@danielledeleasa awh you're so sweet  love you girl â™¥,0
563578,@JodiAlbert http://twitpic.com/6pgs4 - Awwww How Romantic Is That! Stunning Photo ,0
563636,@trreed Two of my favorite authors.  I've been waiting for this sequel to Inferno for awhile now. ,0
563669,Me too. Wish I could take credit for it  @MarlboroLady Best #robotpickuplines I've read today. ,0
563796,New personal one-legged squat record of 10 whoot whoot ,0
563924,@martinadas hi lovely  you can pass this original photo? is so beeeautifuul *-* kisses. http://twitpic.com/5rnwz,0
564087,"Enthusiastically exploring the wilderness with Barry, time for candy bar break ",0
564147,Visa Black Card with Carbon Graphite  http://ow.ly/boTc Can anyone get it? ,0
564270,"@Georgecraigono i haven't gone yet, lol  where are you? it sounds fun x",0
564290,going to sleep with the sound of halo 3 and two happy boys ,0
564452,@mia_queen FINALLY OUt OF SCHOOL!  haha and ya i love kids to.,0
564468,Talking to dome hotties on aim ,0
564976,"@WarrenYip DRIP, NEW ORLEANS ICE COFFEE, LATTE, MOCHA. for the first 4 times you go  you're lucky they are popping up all over the place!",0
564980,@aplusk I so agree  I admire anyone who isn't afraid to ask for strength from others &amp; positive connotations. we're all in it together ,0
565153,is heading to band practice.   but currently stuck in traffic. ,0
565246,"@TraceyHewins Oh Good, i was hoping to get some positive review from someone who watched it ",0
565300,@Nancy9980  thanks babe...it should be ,0
565325,@1flyharmony I'm definitely with it!!  http://myloc.me/2JZD,0
565343,@tiadantzler U mean in a few weeks? YAY!! Can't wait to see you. Same bat time! same bat channel! lol I went Adam West/Burt Ward on ya ,0
565427,"@BondiVet Sean has something for you, make sure he passes it on this week... ",0
565694,@sometimes94 Whaaatever ,0
565856,@neveroutDONe be proactive in being happy ,0
565865,@cscrima white truffle popcorn?...sounds decadent. I hope it's yummy. ,0
566080,Sooo excited!! Headed to the opera  with friends... &quot;Tosca&quot; a tragedy ... But what opera's not one lol,0
566131,"kinda a boring day, rearranged my room..fun huh,yep. but it looks bigger now. (mom jokes STILL not funny, get it threw your thick skulls) ",0
566213,@ReginaHigh why? I'm all good.. I'm broke but only cuz I put some in savings which I am NOT going to touch! ,0
566276,@macaddikt18 Congrats!  Very cute.  ,0
566348,@Jules685 You can come crash in my basement for the summer ,0
566370,I love my hubster...he is the best ,0
566380,our first follower! Thanks @Breefield ,0
566437,@anelajade Thanks for putting on your Follow Friday! ,0
566518,..here comes #LaylaEl  into the ring,0
566611,@MandyyJirouxx try nordstorms cafe' romas tomato basil soup  its......  A-M-A-Z-I-N-G!! P.S PLZ MAKE A NEW MILEY AND MANDY SHOW EPISODE!!,0
566710,@Bones_Fans Woo Hoo!! Limits are cracking all over the world ,0
566975,@seconddrink haterade? pullllllllease ,0
566993,@iKniter Oh she'll definitely be featuring in the mix multiple times ,0
567049,"@Lisa_Veronica 5more votes and you'll pass tawnyheath  Voted every20mins for 2days,com. sartin to lagg lol, but i think its worth  xox&lt;3",0
567142,@SusanCha Hehehe I love you too ,0
567229,ohmygod i loved the ending! glad i decided to finish this drama ,0
567281,Finally figured out what to do with my hair ,0
567403,Nothing better than seeing your first friends. ,0
567650,@Mike_Kunkle i want to laugh because i know *exactly* what you mean ... but i wont ,0
567752,@mjbnz exactly! I want to try with custurd soon and purhaps pastry ,0
567968,It's been an eventful day with some real quality time...now making dinner with Amelia and maybe a movie too? Who even knows... ,0
568186,going to watch UP w/lexany &amp; my mama ,0
568297,@oneofusisfdup ,0
568371,@ChandraLee thank you for the #FF mention ,0
568372,@lezizzle u should call the next photo album &quot;i got plenty monayyyy!!&quot; hahahah ,0
568389,haha. but only cos my mum is kicking me off the comp :S GOING 2 CITY 2NITE  haha i wanna warm easyway  $2.50 ending in 3 mins :S,0
568412,Off work  spending the night at the cousins,0
568502,at the movies just saw Drag me to Hell!! Pretty good ,0
568593,"@truthuniversaly What @wrongheaven said. Also, have you tried okcupid? I like that one more than POF for free sites ",0
568662,@jeseniar iras a un show de Mitchel suertee  have fun,0
568675,Can't wait to be sitting in the sun sipping sangria's with the girls ,0
568679,"I think as soon as I get AIM back, I'll be able to cut down on the number of tweets and maybe NOT get kicked off ",0
568712,"Two things I love, like possible actually love, right now 1) My hair. 2)Re-watching My So-Called Life. ",0
568981,"@chrisfromracine Whatever you look like on the outside, you're lovely on the inside. ",0
568998,"It's raining, raining. Oooh baby it's raining, raining. ",0
569213,@rockythekid http://twitpic.com/6owig - Que bello!!! T lo digo ur the best ,0
569214,Omg I haven't tweeted in forever! How is everyone ,0
569381,@David_in_Austin watching now  thx a lot !,0
569465,No u just do searches and u get pts. Then u exchange for prizes. I got $15 amazon so far ad bout to get $5 more ,0
569473,today was fun  so incredibly tired though :p,0
569498,Follow friday yall  ohhhh yea!,0
569509,@frandrescher hey thanks for stalking me ,0
569593,"@kelligillis Thank you so much for following us. As one of the first couple followers, your support is incredibly appreciated ",0
569863,Going to sleep! : D Tomorrow studying! arggg but worth it!!   0,0
570062,@StewartWade @suzysak - Which podcast are you guys listening to!? ,0
570250,Downtown is amazing. ,0
570282,@__MrsA__ Shahhht ahhhhp! ,0
570315,I've only got 20 more minutes  I is exciteeedddd. I work at 7am tomorrow- Woot woot!  ~&gt;My Polyamorous Friend&lt;~,0
570595,Patrick is trying to straighten up the Leaning Tower of Pisa...  http://short.to/dm05,0
570664,@callmejors i got your chictopia in your tumbler acc. so those lomo cams are digital what's special bout it  tell me more! hehe (:,0
570811,"@druidDUDE WAIT WHY DID I PUT THAT!  aahhaha, sorry kevin. But you ARE a very cute piece of furniture! &lt;3",0
570819,@maxmarkson I think dark blue tie and secret word should be Superman (seeing as you have been with Spiderman all week ,0
570934,&amp; Alison Keough &amp; Michelle Cormier  ! .. is getting alison set up with this buisnesss ; ),0
570989,@adrielove yes i saw him. omg it totally did haha! i know right? i thought it was funny. so what are you doin' missy? ,0
571049,@jacvanek i made my own version of the nothing personal bracelet. does that make me worthy of one of yours? ,0
571248,"@jtchan83 oh girl, I expected a response like that from you, that's not news, that's just crazy talk ",0
571551,Just made more money with the CPA on Crack script.. CPA companies LOVE me  you can check it out at www.CPAonCRACK.com,0
571844,@dougiemcfly Was amazing! and you wore OUR shirts  thanks so much!,0
571908,Let everyone have their own beliefs but the laws should not cater to any one belief. OFF my soap box now ,0
571918,I am loving The Bucket List (only because of Nicholson ,0
572214,countdown time 21 days til 21 ,0
572219,@starwoodhawaii Hawaii is home to the greatest starwood hotels!! ,0
572359,Pokemon &amp; then mimis! ,0
572466,@trent_reznor   That's truly excellent ,0
572503,Good night. Ily all my lovelys. ,0
572538,Watching made of honor and baby sitting my baby girl ,0
572539,"@pixie_stique you already have @dririan, silly ",0
572646,"Who Likes The Show Ghost Hunter(taps)? Do You Believe The Stuff ...: SugrNspyce4  said,. June 5, 2009 @ 10:37 .. http://bit.ly/FZdfY",0
572670,@Jonasbrothers can't wait till I see you guys on gma...my first gma concert ever ,0
572671,"and you don't stop, and you don't stop rockin' the beat ",0
572771,At the opera - in AT&amp;T park with a beer! Now this is the right way to see Tosca ,0
572959,moving into MY house tomorrow ,0
572964,"@thebossyyankee Definitely, let's plan something. The show is gonna be up for a while. ",0
572984,have any of you seen the new JB picture?  - #jonaskevin,0
573005,The freaking Circus was awesome!  Dude I loved it.,0
573077,"@bdawg123456 i know right. Thats what i was referring back 2, lol!  its like the ultimate line!",0
573249,back from spending time with the family! had so much fun at dinner and the mall! Love my familia ,0
573281,"I'm at a bar in Roy, WA. What kind of person have I turned into! Don't worry, I'm sober! ",0
573309,is so excited!! Ready for the awesomeness of the communal driveway! ,0
573367,Off work! going to watch twilight! ,0
573397,"Goodmorning, Twitterland!  http://bit.ly/gB5RD  Vote for me and @tooonico.",0
573480,@Wiens111 Strangely I never had that issue.  But then again my gay friends are usually out with girls and my gaydar is not broken.  ,0
573609,I think my next solo compilation is gonna be pretty awesome. I've recorded some good stuff IMO. (Including Lazy Eye gtr lead 1 today.) ,0
573665,my hair is relatively orange. but i like it.  wild curlz again !!,0
573817,@omgitschelsea aww thanks girl ,0
573863,Karma smiles so warmly these days ,0
573908,Watching movies with lauren! ,0
574016,@Sanford42 PLEASE tell me you're listening to the Timmy Ho's + FUBAR clip ,0
574048,"@plzdntfEdthmodl That happens a lot in Florida, well at the very least you should be proud that you can cause accidents or stop traffic. ",0
574178,Finally back home  had a fun day at Arrowhead Mall with @Jamie_Cheroske @enbaldarlingg and @kevinwilliams,0
574271,"Look, I finally managed to connect the Internet to my phone ",0
574366,i'm coooolddd. it's cooold. it's june 6th and i'm cold! can't wait for houston ,0
574411,@drpdavzgrl I know the cd by heart &amp; watched the dvd... bonus I havent listened 2 yet...love the art...such a beautiful wonderful thang ,0
574436,@MCTello I'm honored  Thank you so much!,0
574448,@JustDaria right here ,0
574475,@erichsalvesen well I'm glad I could be your first @ reply!  Have a good weekend man!  ,0
575235,"I have figured it out........it's a full moon, boy that explains the last few days. ",0
575270,@raraheileen have amber give you a little massage...shes taking after her mom ,0
575312,@umsuperstarj Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip ,0
575425,is it true that opening of classes will be moved on June 15? ,0
575495,"@danceinadance Inaaa ;&gt; Ooh, did you have fun last night? ahaha! Yay, I'm 4B. Your classroom is near!  I will, in thirty minutes! ",0
575533,@ The Blank Club w/ @wushudoin for the Flying Lotus show. These guys opening are sick!  i want an MPC now! (&gt;_&lt;),0
575712,@FollowSavvy: I'm so glad you had fun  what was it like?,0
575748,"Tired, but not ready to sleep. Does that make sense? I don't know if it does to anyone else, but it does in my world. Woo. ",0
575765,future job; doing career job thing. hotel manager? city adminastrator? or a stage manager?  all my future jobs are managers! muahahha! &lt;33,0
575770,Lemme just say when your playing music everyday Life is Grand! Never wanna gonna stop! ,0
575775,soooo just met mitchel musso!!  he is such a cool guy and  such a cutie!! ahhh life is good!,0
575850,Had a crazy day at work..... Now I can relax at home.... ,0
575876,HEY EVERY BODY!!!! LOOK I'M NOLONGER A BROWN BOX... I'M SO GLAD ,0
576132,@AlohaArleen  Sometimes the best shots are the spur of the moment snapshots.  A good pic indeed to finish out @HawaiianShirtFriday ,0
576177,@linzzerr Ialways thought Pauley Perrette(Abby)was hot. ,0
576272,@kirstiealley promise me that one of this days (soon) u will make a movie ,0
576347,"@trent_reznor You should be proud.   Well done, sir!",0
576410,@Pinkis4gangstas I'm pretty sure they are amazing... I love the Maine.  I just found out they even existed.,0
576419,@mannykimchi technically first college year....cause im a sophomore ,0
576466,Can i have some tonic with my vodka?? Ahh.... I love Cruz!! ,0
576615,"Startup Family Kim: Tight, Bright, Full of Light  @WeGame @JoyceKim #K-Genius #Solid #TechFellow http://yfrog.com/6f3zgzj",0
576992,@writebi thanks ,0
577396,just got back from coffee with sian. good times ,0
577433,@CarlyAnnMiller every person you know minus meeeee! I couldn't go either so you and I can see it together ,0
577499,@dkkauwe I dislike one-way communication. I don't follow many people but I talk with everyone who follows me and/or talks to me ,0
577514,sittin in the car  twittering... hmm i cant see trends from twitterific.... what is everybody talking about???,0
577687,@jbfanforever94 Thank you sooo much though for getting the info! ,0
577717,"&quot;...begging, begging you ooh ooh ooh...&quot; ...i don't know what that song is called or who sings it, but i love it!!! lol. ",0
577720,Just got in from rehearsal. Pulling the stops on the new songs. Time to show off .....just a little. ,0
577823,trying to get higher paw points in pet society ,0
577847,follow @yoware à¹€à¸«à¸¡à¸·à¸­à¸™à¸ªà¸¡à¸±à¸„à¸£à¸£à¸±à¸šà¸‚à¹ˆà¸²à¸§à¸—à¸²à¸‡ sms à¹‚à¸”à¸¢à¹„à¸¡à¹ˆà¸•à¹‰à¸­à¸‡à¹€à¸ªà¸µà¸¢à¹€à¸‡à¸´à¸™à¹€à¸­à¸‡ ,0
577874,@savannahp must not chase the boys is playing on my ipod right now. no joke.  play was the besttt,0
577904,@relevantideas Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip ,0
577996,@NateCow oh cool! That'll be sweet then if you get that job ,0
578022,"@StewartKris hi kristen, i adore you like a LOT! so sorry to hear your last twitter got hacked, hope your doing just fine  ",0
578037,@CrysAnGeL77 wow I didn't know lol yes I'm out already. Well have a gnite ttys ,0
578039,Didn't trip &amp; fall at graduation.. Go me ,0
578042,@marcostartari thank you ,0
578166,planning out the SF trip tomorrow. ,0
578187,fusion brought it tonight! Love my church fam..hope you all know that  haha,0
578270,"@TickleMeJoey I dont know if you are the real but even if its not, hey and spend a good day.. What is on its u have the same humor...  xo",0
578398,@williger Thank you so much for the #FollowFriday shout! You're most awesome ,0
578601,"@iamjonathancook http://twitpic.com/6po1n - HEY, nice sweater, Mr. Rodgers. ",0
578716,&quot;my church...gets fucked up on communion wine!&quot;--&gt;watsky ,0
578736,@noor_baig haha thanks. ,0
578959,"@Jason_McIntyre Try to map out list of what was lost, and just notes down as you think of them. And breath, of course. ",0
578983,Made dinner for my honey...  he's the best i've ever had,0
579193,@sammoran sounds like it was a good day ,0
579457,@ladyzee70 did u listen to mix's chart today? I over slept. But @NKOTB is at # 2 now! ,0
579703,"@sudhamshu well, i am terrible at keeping that one handy.  half the time, it isnt charged, not to be found, blah!",0
579709,simply being sweet is far from having deeper feelings... effin sh*t and true! ,0
579758,Okay people last one #1 H-Town Part Time Lover you already know RIP Dino http://bit.ly/eFfHn   This is sexy.,0
579789,@Cherrrylll I have missed you too.  how are you lovebug?!?!,0
579938,@danchezxxx Come with me for the next cathat hunt? ,0
580111,@Crystal_clear Totally ,0
580188,Watching 'Fly With Me Video premieres June 7th ' on BB Good to Me  #jtv http://justin.tv/mr_good_guy,0
580271,"@Fidanza you can never mention that too much, ",0
580461,@HaylieK Have a gr8 saturday hay ,0
580505,"@Triptophobia ICUTHAR, Come on msn!  I've been itching for this damn revenge to be written xD (And I miss talking to you D: lol)",0
580509,Is looking at the moon. This is kind of cool ,0
580750,Capleton - High grade (What what riddim) http://bit.ly/ZgweG   *back to work  chat ya later,0
580776,@agnesramfelt SOME songs! 42 is really good! The &quot; You think you might be a ghost &quot;- part ,0
580908,@tisonfire yes.  House music at 3am at The pickle.  ,0
581012,i like freddie his so cute.. ,0
581070,@Tori85 oh poor Tori! We will get them back ,0
581159,@ninjen ok Pumpkin Butter... when I say Texas... I was totally thinkin of you  &gt;  http://bit.ly/zD45o,0
581632,Need new dresses for next week! Shopping anyone? ,0
581777,But 1st its time 4 b.fast. ,0
581970,is listening to Gary's å¯‚å¯žå…ˆç”Ÿ ,0
581971,@sjusjun cats are such perfect alarm clocks ,0
581997,@muffinwomanxo Yes kristen stewart is pretty much a tramp but im glad you admitted you love Twilight  I love you even more now,0
582048,@Anitaa31 GoOd MOrning ,0
582124,@mmitchelldaviss i want to do a music video with you in it some day. ,0
582138,@djR3Z @BuzzEdition   Texas is big enough for the both of us ,0
582320,"oh, FOUND IT! it's hidden among the black wires on the table ",0
582344,Looks like we will have a few of our songs featured in an independent film.  Cool huh?  We'll keep you in the loop ,0
582398,@Danacea Ever so envious. Do point out Steve's book to him and say that this NEEDS to be turned into a movie! Please! ,0
582405,@JaimeMcKnight Thanks in advance.... ,0
582420,"@ZeenaBoBeena eeeek!!!! Good luck, Zeena!!! You'll rock itttt. JB inspirational lyric: don'ttt forgetttt toooo takeeee a breathhhhh! ",0
582470,@dariachenowith so pretty ,0
582478,"Okay, away for a shower now. I'll show you guys my new doo when I'm home. ",0
582533,DobrÃ© rÃ¡no s gameplayem E3 mise The Buzzsaw http://www.mafiagame.cz/index.php?id=231  [R],0
582668,http://twitpic.com/6qc2r - ...Oh yeah. I used my cheap 12MP $100.00 pocket camera to take this. ,0
582697,im goin mii mii'zz...sleepy as hell! talk 2 you all tomorrow ,0
582739,"@DivaWonderGirl I think I'm going to delete my twitter cuz I don't really like twittering.. lol. and yea, I'm going home alone tonight ",0
582789,Finally turning in for the night. Busy day tomorrow. Domo comes home! ,0
582800,hey twitter first time i've been able to get on here today!! ,0
582849,Does anyone know of any highschools that have NOT had their formal for this year yet? Please let me know  ,0
582936,@SaraLHValo  Oh I'm so glad to hear that!!!  Each day find something to be thankful for...baby steps...you'll feel better soon ,0
583289,@megspptc good job on unwritten ,0
583325,@MJJNews Curly Hair  luv it,0
583364,"@1capplegate Yep, to repeat/quote someone's tweet. ",0
583382,@MELBOTS *catches it in her mouth* yummm!! *nom nom nom* ,0
583401,in 2 hours or so I will upload an image of the comic without illustrationâ€¦ so you can see the process  yes?,0
583458,@elleashley hewo Ellie Berry  Sho cute wor the name.,0
583480,Drivin in the valley is easy at 3am ,0
583512,Ah! I'm back.  I actually got in a couple of hours ago.,0
583526,"@officialTila draw on his face with eyeliner, hahaha ",0
583567,"@tommy_landry oh that refreshment was everything it was supposed to be good sir.  And how! and who?! btw, congrats on Beck's arrival. ",0
583639,@deecho  can't wait. &amp; I'll cook something for ya.,0
583674,UK smothered with rain-did we have our Summer already? Surprised that Gordon Brown's still in office... Overpaid gravy trainers? U decide ,0
583875,"i've got sausage and egg sandwiches for breakfast, yay! ",0
583935,"oh what lovely weather, I am thinking of getting some feathers  shopping to do and maybe transport museum tomorrow, 1st CDs to rip.",0
584192,"@CreateSpace Good You joined twitter, I have been sending many authors to createspace from here ",0
584322,@aussieboby ohhh! thanks for the tip! i've got a kilo so will try this method with the next batch ,0
584410,@laylakayleigh because there sweet. just like you! ,0
584494,@MissJia Yo... I think I was supposed to be reminding you to follow me? ,0
584531,@jerfresh thanks  me too! Arriving at destination on right! Good night? Morning? Aah!,0
584662,@GuySebastian Have a good nights sleep ,0
584666,Sweet a friend of mine gave me a penny.  But not just any penny its made in 1943!  Maybe I could give it to the devs of@OfficialBF1943,0
584680,"Darwin - Mitsubishi - Pajero 4x4 Dohc  24 V6 3500 - 1997 - $7,999  - new ad received and will be posted on the HCC site soon ",0
584823,@Jhermin I checked out his twitter profile but I think it's fake. Found someone else though: @TomFelton --we love him all the same anyway ,0
584955,Listening to Nas &quot;It ain't hard to tell&quot; makes me wish I had a time machine to go back and visit carefree days!  @MsVLC could come along ,0
584999,@yankebabex3 oh and don't be stressed ,0
585054,still feeling a bit jetlagged...looking forward to soccer &amp; p!nk concert tomorrow ,0
585061,@simontay78 if that what you think ask my followers. I do a lot talking too and they appreciate my links. I'm not for everyone. g'nite ,0
585422,aw im new to this haha hope its fun ,0
585462,@seattlepmm I learned it's awkward turtle... And.. Um.. Hard to explain... ,0
585657,"is going to go get his hair cut, before catching a train down to Peterborough for the day ",0
585700,this is not what it may seem......it's FOC  â™« http://blip.fm/~7qe1k,0
585711,@kylieireland Wont even go into the pool part though..but hey we have cable!..yay for &quot;but im a cheerleader&quot; ,0
585758,@just_tam21 @shaundiviney i'm going to both sway sway sydney shows... been telling tam for ages to come too !! can't wait  ox,0
585857,Nothing special. ,0
585872,"@Xxpodex That wld be me , Simran pls 2 make ur acquantance , ok im not that borrin ! ",0
585958,@jamesheart24 thaaankyou  it looks the same though,0
585990,@shinskydadon ignorance is bliss! so yeah ,0
585995,Ok... Now time to write an advertising blurb for me......hmmm ,0
586363,"@TyCity yes, thank you for refreshing my memory. ",0
586483,@jasongardiner love you  soon?!?,0
586630,"@sooejay ah it's been lashing down here, really heavy, bit cold too.. enjoy your crop ",0
586640,"@nhoustonreed Nikki, your a such a good friend!!  .. hugs from Aussie!! xx",0
586665,"@Ceena @willyanthony thanks willy  &lt;~~ At my age, I say this a lot.",0
586699,@AshleyLyn1983 i texted it after the movie.. ,0
586787,@candicotton I study here  fashion design u ever been to the uk???,0
586888,@redLIGHTjoli yupp i love their music ,0
587139,Had awsome time with Vamp Kidd and East coast Kidd xD now goin to gurds for a skate ,0
587184,@ANDREAMARIEXOXO hey girl just causing a little internet rawkus  hows your night/day going,0
587232,@candicotton nevr flown directly from there about 12 to 16 hours usually I fly from ny!!! Awww u shud defoo visit london u gon love it ,0
587970,"i was @ the beach yesterday with my friends, after 4 years i haven't been there. it was fun!  the waves were great ;)",0
588021,"off to my BBQ, cofee with bezzy first I'll  keep u informed through tweets not signs ",0
588046,http://tinyurl.com/ry9wap Hi there! How are you?  Wanna know more about me? I can email you some my pictures. Please give me your emai ...,0
588084,going to get McFlurries even though the brakes aren't working properly in my car but oh well ,0
588256,"Right then, off to meet Richard Hammond ",0
588265,"Finally got my hair sorted out  It's not Kristen Stewart's style but hey, it looks good...",0
588396,"Your mouth is never one to trust, your'e always speaking out.  NemoNemesis ",0
588600,wooohoo ..a new CD/album turned up... playing it now on the old hi fi ,0
588696,@Highwick  - Hi Nick - thanks for connecting on Ecademy -  my hands are &quot;bound&quot; there  - Frieke.  http://freiia112.blogspot.com,0
588808,"@recamel Please, elaborate what you meant about your explanation statement, hmm... And moving to LA = Major yays!!! ",0
589049,"is super excited, cause I got the twilight and new moon books today.. lol  dont wanna see the movie, before Ive read the books ? o_O",0
589054,"@Koppite4004 *shaking head*No, no, no, NO!! I'm on team Carra on this one! Strong, resiliant and often the unsing hero, but CRUCIAL! ",0
589234,@StewartKris It sucks that both yours and @PattinsonRobT's twitters were hacked. Thnx 4 sticking around anyway. Your fans appreciate it ,0
589350,Looking For Furniture With James  xx,0
589387,Another week of record sales at Fon.  I love the smell of profitability in the morning.  Especially after investing so much â‚¬ ,0
589411,"@feralibix ooo, sounds good. Missed you last night (was upstairs trying to send emails on a dongle, painful) thanks for chocs and beers ",0
589463,@jamesmachan i think you will too  what pizza did you end up having?,0
589877,@davepettigrew Have a blessed day!  Praying for you guys ,0
590121,in bed with my mate cat and getting addicted to ship wrecked!! wish i was a teacher like her...3 mnths off lucky duck ,0
590204,does anybody love The Hills? i used to think it's boring but now im quite a big fan.  i dunno...i like that it looks like real life,0
590207,@catconnor KILLERBYTE is #15 on the Mobipocket thriller list - BETWEEN TWO LEE CHILD NOVELS!!! How can you  complain!?!? ,0
590737,@Mickdo100 And it is better to remember today than Monday or Tuesday ,0
590750,"Check out 'Cinema Bizarre - Melbourne, VIC' at Eventful.com - http://is.gd/Q6Ix ",0
590802,@christina_82  i'm sorry about your morning - am sending a twitter hug  x,0
590888,First tweet  lets see how tweeter works out.,0
590979,Have you guys seen that Speed Racer movie?! I think it was fantastically compelling =] Not to mention the extremely attractive actors ,0
591397,hii everybody whats up today ? i think i will take my ass to the mal lol ,0
591398,@TorrenceG usually I am unless he sets a 5:30 ,0
591449,watching Futurama ,0
591468,@juancarlos1969 I don't get this twitter at all...everyone talks how it's great...but i don't see that greatness in it ,0
591596,I never knew there was a brand of ibuprofen called 'Brufen Retard' - I got a good chuckle out of that for about two minutes ,0
591694,dancinggggg      you've made me happy,0
591983,@Sowhatx3 really? -smiles-  what are you doin bby? &lt;3,0
592029,i got a reply from the saturdays on myspace!! eep  but i think it wasn't them who's written it =/,0
592065,I just love how I'm learing to make 15.000 a month on autopilot ;) http://bit.ly/3hkEi6 You too  here is how.,0
592066,@prettygrltrice u should we can get loaded ,0
592110,anyway. i better go. Going outtt then getting my haircut  &lt;3 i'll tweet later.x,0
592112,@Jayme1988 even quicker iya back then! ,0
592129,I have wireless again  but I really don't want to do the essay and study that is needed. The holidays will be wicked though!,0
592152,"yes, camera battery works ",0
592210,"@NorthEastBunny I live in East London, quite close to the Olympic site ",0
592491,@lingling_x Yay for happiness. ,0
592560,@dougiemcfly we can`t wait till see you in Denmark! European tour soon?  xx,0
592650,@EterKnity thanks for the follow friday tweet ,0
592659,just realized the similarity between communism and Gokulashtami! Karl Marx ,0
592678,@sweetiemiley i ove your rolling stones shirt at mitchell mussos concert ,0
592693,Lovin &quot;&quot;The Panics -  Check them out - http://bit.ly/ABXcX  - ,0
592759,oh wow. nakakaiyak pala yung he's just not that into you.  http://plurk.com/p/yty00,0
592798,@lizzaann just do it while you sleep. Then you wake up to good things ,0
593148,Greetings to @Starrybluesky and @travel_x_4. You had the idea about chariots exactly at the same time  ,0
593193,"woa long time no twitter. it was because i got the flue or how the hell you say that in english, nothing special happenend. move along ",0
593260,@rebeccashearing I love the guitar best  It's definitely something different. It IS something to be proud of! It's amazing!,0
593608,@yvettej : I highly recommends you join www.m2e.asia You can earn money from free shareholder by dividends. Even you do NOTHING! ,0
593622,"Kids couldn't play outside today becuase of the rain, so we just made them a tent out of blankets and chairs! ",0
593646,stuck at home with no car while my oldest daughter took my car to take the SAT again...going for a higher score than 1200 ,0
593651,"@emkattt Personally, Red Rock Deli chips are a rip off - if I pay for them that is :O think i might try that flavour tomorrow ",0
593964,@Pink follow ,0
593991,@siphotwit I saw you somewhere today but it cost me $4 ,0
594114,@Jane_Safarian Awwe thank you for the lovely comment  Im fine how are you?,0
594126,first one awake...waiting to lay out on the beach ,0
594149,"@jonasbrothers http://twitpic.com/5nf67 - Joe, you look like an insane tourist! hahaha!  - Nick, what's up there? d: .. Kevin, where a ...",0
594320,@brunais_cukurs so you went to the party ? ,0
594330,@samnzed deliciously--not a word ha haahaa ,0
594466,"@kissability In that case, this may be of interest: http://www.bookdepository.co.uk/browse/book/isbn/9781906558147 ",0
594682,is getting the sims 3 ,0
594699,"just got back from dancing presentation, it was ok :/ lol  watching scrubs ",0
594715,@kylieelisha buahaha that is hilarious haha man i miss zac so much ,0
594818,@sy1988 here's a handsome guy ,0
594841,"@benuski im glad it was worth it, cuz you missed ice cream, rockband, and monty python! ",0
594880,One again ! thanks for your drumsticks in Paris haha  hace a nice Day !,0
594915,Trying to read cooking magazine but luke is trying to read it at same time! Least he's interested I guess ,0
595080,@GoldLabeler Oooh... did you take pictures. I wanna see ,0
595182,out! i'm having dinner. ,0
595420,http://twitpic.com/6qm0m - Let us all go! ,0
595450,"Im on my way to the videoshoot!, get down there now! try get there before 3pm!...Support the hustle!  COVENT GARDEN STATION!",0
595536,"Starting my day off EARLY! Lets see what God has planned for me today, NO foolishness I hope. ",0
595537,#downwith  @WrenTheDoll filling my whole page of tweets when i log on.. LOL jk girly ,0
595572,wooo everyone come to little lehigh parkway and support @msarro and I in our first race! ,0
595814,@DeLoresPressley We need to coordinate a massive TweetUp for all speakers on twitter (maybe motivation for more to get on board!) ,0
595882,Surgery on arms was a success and will continue PT to refine more range of motion.   Thanks for all prayers and fingers being crossed.,0
595888,"@pedrorq Not a bother â€“ another question might be why 24% of Irish people are crazy enough to vote FF, one that I couldn't answer  #le09",0
595925,@wallybarthman Was anyone with you when you went shopping? haha ,0
596034,"@Babelpop oh, sorry. wrong typing XP yeah, i had fun  i just knew about babelpop when u followed me on twitter. thanks! ",0
596265,watching HSM3 with the kids ,0
596303,IÂ´m finally blonde again! ,0
596404,"@PoetressFloetic Make that money, girl! Morning, btw. ",0
596661,@IamMaxatHotSpot Blackadder ITC! I see it! Ok! I'll try! ,0
596702,Everyone follow @madierox coz she's awesome town. ,0
596752,Just giving it away! Garage sale at my place ,0
596765,@yourspacegirl tell me what you think of it! im thinking of buying it... ,0
596864,@radphotographer why limit your story to 140 ch. Tell all what is #annoying you at www.iamsoannoyed.com ,0
596944,@kake05 Good morning ,0
597046,"@MoeDoueik iam researching bout scary movies tht came out this yr, iam actually googling it....i think im ready for summer ",0
597110,"@daosin !Thank you Daosin, I'm glad you enjoy &quot;FACES&quot;! I'll keep everyone updated with my music  Have a fun weekend k! .M.",0
597218,@ok_xx after tonight you don't have to worry about it anymore! Just get rowdy. ,0
597298,I can't believe I'm up this early on a Saturday! (via @jasonmatheson) good morning! ,0
