,message,label
132673,Okay everyone c: i'm gonna try to get some sleep so can get to school early. Boo  night every one. @TehStalker skills XD poor thumb.,0
132720,@realcharmbreezy http://twitpic.com/4w3zf - now that lmao ,0
132809,@JonathanRKnight  I've decided to just let it go. I can't stop rudeness and hatred and it's a waste of energy.  You know how I feel ,0
132848,Just got done recording a track for my mixtape with @ToddtheEngineer got a 16 for @listentoivan to jump on! ,0
133047,would like to get the fuck out! Come save me ,0
133128,tomorrow = final presentation. then graduation then done for the summer!!! oh to be free ,0
133395,just ordered 2 Vera Bradley cargo sling bags... that were on sale  One is for my mom... she can choose the design... The other who knows,0
133530,I haven't tweeted in a while. I thought I would tweet. ,0
133570,"@MartinStarr I wish. One day, when I can take a vacation. Or get furloughed. Whichever comes first. ",0
133608,It's my birthday  the 19th birthday !!,0
133624,@Tina2967 6 miles good for you!  Keep it up your on your way ,0
133832,@ThePISTOL sunburns ? :/ Owwww it feels good to shower on ice cold water   ! ,0
134033,@JenniferHui @ngocdupont true story! I have the transcript to prove it ,0
134059,you know. tracks that will change your life ,0
134141,@graphicsgirl thanks for pointing out the xhtml prototyping article. My 2c added as comment there ,0
134227,wow time flies by so fast on twitter...Good Night Everyone!  ,0
134332,"Dang it!  @DonnieWahlberg keeps pulling me back on here. Well hell!  I don't give a f*ck!  Tweet away hot one, tweet away!  ",0
134408,@ezrabutler  So @shiraable mentions you 4 times in a meeting yesterday. I guess that means I should follow you ,0
134606,"@DWsEventualWife Of course girl,DDGs/DSPs gotta stick together!  Our man doesn't like when we fight...unless it involves pillows/jello/mud",0
134686,I love humpday ,0
134746,I'm actually giving myself an early mark from work!!  Big day of meetings tomorrow ahead of Wednesday's &quot;Project GoLive&quot; culmination ,0
134791,"david archuleta and adam lambert are trending topics right now  .... yay, love them both!!!",0
134877,yeaj! ... nu hat mein macbook auch applecare protecion plan ,0
134966,"August - loftless: lease ends, new rent starts September. Maybe move to Montreal for a month? ",0
134996,I'm tempted to have another double shot of espresso... it's so much fun to make ,0
135031,@bigbeartaxlady thx.. ,0
135089,OH SHIT! family force 5 is gonna play at great america! shweeettt ,0
135149,organic TEE giveaway  http://bit.ly/lVWWH,0
135302,@LeonBasin I have to remember you have probably been writing professionally longer than I have hehe ,0
135384,"@Loviin_lyfe well, I think I'm going to focus on school and career and invest in a good good DEVICE lol.... (TMI?)  if so... Good !",0
135389," i know i'm a syllable whore, sorry but i did it on purpose.....",0
135566,"@fairiesworld Beautiful art, Myrea!  ",0
135692,Accommodation opportunities galore  Very thrilling.,0
135950,omg @officialswick made my year....he told me thanks  im a nerd but in love with him!!!!!!!,0
136057,"Went back to my normal style of poker, lost on monday but won last night. Still up for the week though ",0
136169,@KeithLFC thats nice lol ,0
136258,@MaryWilhite Very nice presentation!  Perhaps you can use the in person course to stage your online webinar/teleconf.  course ?,0
136346,@ThePrinceBeMe lol holllllla! Ummm Ron Rio? Summ like that. My girl left it here a few days ago so I'm finishing it right now ,0
136392,damn i woke up too late now i have 5 mins for coffee  but its my birthday tomorrow  #mcfly,0
136428,@LeonBasin that is a good thing. ,0
136477,in form now leaving for religon ,0
136502,"annnd my phone is back on  so far, Thursday is good to me. goooooodnight",0
136551,"@calvertdrivein g'night, Steve! get some rest! ",0
136736,@LittlePearls Huh what about us?? ,0
136858,@suzzzxx Glad you liked the movie. Was thinking of seeing that one myself soon. Not sure when I will be seeing A&amp;D now. Maybe at wkend ,0
136875,Ronalda is gay  Link: http://bit.ly/xrkde,0
137282,@Claire93 They arent on yet it dosent start till like 10.30 dont worry!! ,0
137285,wants to go to starbucks  i am so tired i wanna fo to bed ;),0
137360,"@mrjb3  wow 7 years, you would need to like it after that. Stress is good in short bursts keeps you alive ",0
137425,playing facebook ,0
137443,@LJsBaby mmmmmmmmmmmmmmmmmmm again lol ,0
137643,"morning all, anyone need a wedding photographer over the summer? ( I know it sounds desperate, but eh... I am!!)  im competitively priced!",0
137786,"@EcstaticGrapes Dont worry Raina, jsut expect an e-mail ",0
137810,Going to say my prayers and go to sleep! ,0
137893,"It is now 4 hours past my bedtime. I love getting lost in crochet, even if I did mess up and have to take it halfway apart to fix it. ",0
137913,@Meshel_Laurie thanks lovely ,0
137922,Off to Canarywharf! Mail me ,0
138075,@jjjuussttiinn i see you have gotten caught up in the craze also  roflrofl.,0
138374,"@MichelleBrouse Hi Michelle, I'm doin great, and you ",0
138518,"@rui15 that's it min, you have to enhance your &quot;it's-up&quot; skill. don't just sit back and relax. you hafto do something with it, man! ",0
138555,is attempting to do her music essay... damn zoe at least knows what she is doing! Going to see Prey in half hour!!! ,0
138560,@lazydays00 congrats on getting accepted to week of 8 ,0
138865,@Gooderz09 i think ill be doin the same m8 ,0
138914,@DavidArchie I'm watching too. I hope you're enjoying your time here. Have you ever tried eating menudo? It's my favorite food ,0
138936,well good morning... working the late shift again tonight. last night not so bad though ,0
139250,@sophagemcmuffin Hey I get my work done! I do happen to love my job though ,0
139376,"Ok, just to stop anyone freaking out like Aacura did, I only clipped the car. I'm fine ",0
139427,@bryisahypocrite It's not THAT bad! ,0
139550,@francescao oh i would if i could. but this is my office laptop ,0
139682,@tainted_ilaria so happy too! another #puppylick for you ,0
139690,is feeling contemplative. ,0
139691,@justine_hughes nooo high on life lol  hows u?,0
139875,@Dannymcfly Good Morning ,0
139989,missing the feeling of being a pelajar cemerlang. thnk u munirah for reminding ,0
140011,@bobbychariot oooo nice it's all about coffee on a Thursday ,0
140024,@dugone mmmmmm thats pretty much the route im going i reckons ,0
140067,@HarveyLevinTMZ Why are you up so early ?? ,0
140250,@detailfreak are you a med student? if you are: YAY!  isn't it just wonderful?,0
140260,Having lunch &amp; nice conversations at work  Ltr!,0
140263,@born2shine4ever miss u too  I'm happy u passed ur test. U shld be proud!,0
140472,"@aussiecynic Working hard... no wait, hardly working. yeah, that's it ",0
140882,@stuarthoward say hello to @richardsproject from me if you see him ,0
141457,"I named all the kittens! Murphey, Taloon, Illusen and Pooky are Pewter's kitten's names. Tomtom II, Freya and Rambo are Kiki's. ",0
141622,@ArachneSpinner @upicks @darkartists  hey guys welcome to my twit ,0
141752,@anz_rocks haha I'm gonna nick that one angi I love it ,0
141779,"I love it when a customer loves my products!  I always get nervous that they won't like it, but this lady is just thrilled beyond belief! ",0
141815,@davidgallant I'll be at next months! I'll leave early to get there ,0
141820,@irunwithrobots  thats truly unfortunate. ,0
141825,"@cwelton: Hi Chris, Im at napier doing communications, any advice when looking for work experience in the PR sector? ",0
141944,@lizziedr No but we're gonna stay in Shang and they're staying there too. Might as well stalk them and ask for a picture. ,0
141952,wanna have fun ,0
142001,@TSapi1 usual office drama ... can't wait to work from home one day ,0
142253,@PalmPreApps Hey guy the link for Palm is dead! ,0
142577,@DVDsnapshot  thanks  I see you've watched StarTrek twice already and really enjoyed it,0
142687,How to Make Money with Your Travel Blog -US$3k a month w/travel sites - http://twurl.nl/spya73  by  @nomadicMatt  ~   who is ,0
142692,@efgfca That account was opened Feb 15th... so someone had the idea first ,0
142775,"@onalem thanks for good night, I had a good night's sleep ",0
142808,that was the last day of our school musical. We had a ridiculous amount of fun backstage and got shushed soo many times xD. good stuff ,0
142878,Escuchando el ulitmo directo de Dreatm Theater . ahora sonando Constant Motion ,0
142897,"@ethanoort haha Where you worried that I would?    Happy Half Birthday to You, Squash.",0
143083,@chrisbrown902 hey..when is you new graffiti album coming out in the scotland? been waiting for ages...Hahah ,0
143087,Feeling better and hoping we all allow ourselves to be open to the possibilities ,0
143110,"@joleneees KRIS ALLEN!!! hes the best, but i hope adam wins so he has to pay simon 40% of his profits! ",0
143218,"@Micrathene That's ok, I think she's sorry. ",0
143400,"@wombtobloom LOL! No, I am usually up very late  That's the life of a mama biz owner ",0
143435,"@emilyoftexas Oh, I'll be following along on your blog.  I like it.  ",0
143738,@tommcfly hahah that was a funny one!! lmao ,0
143972,"@DrJennifer Me, too. Day job, volunteer work, and night job. It's been quite busy lately, but good. ",0
144020,going to the doc and after it to the studio .. flo rida - right round ,0
144038,"@fuzzym Avenue Q ftw   But I wouldn't be too offended if you'd gone for Stomp instead, haha.",0
144333,"@futbolita About Pique, we're on it! Will get back to you ASAP ",0
144409,"@TomFelton he'll be okay, he's got you... and his teddy  anyway, tell him all of us tweeps give him our best!",0
144428,only has to pass one more assignment before finishing uni for the summer ,0
144452,"@Download2009 Brilliant, brilliant and brilliant!!! ",0
144505,Happy Friday Eve everyone...  We're almost there! ,0
144575,"has the greatest friends that anyone could ask for! Even a half a world away, they still manage to check up on you! ",0
144620,"@jawar thanks for that good piece of tip, I already do that once in a while ",0
144652,"can someone take me to philippines? haha. oh gosh, i'm getting crazy everytime i heard about philippines and david archuleta ",0
144719,@foodsbitch I don't know. I was too busy being mesmerized by Richard Alpert. ,0
144746,loving summer ,0
144821,on my way to work.. find me a new job ,0
145074,"I just can't get enough of @energeticeft's Family Energetics work! More, please  http://tinyurl.com/p3f6dz",0
145274,"@kennethpilo No worries, I won't say a peep. ",0
145416,painting a chalkboard wall @PourhouseCafe ... hope all goes well ,0
145659,"Oh look, I got it connected with my blog. Proud of me, guys? ",0
145740,for once in my life i have top say i love yall int he univerese and i belive  happy days peeps,0
145894,"@DavidArchie Hope you, your team, Cookie &amp; his crew have a safe trip home! You guys are all amazing! Hope you'll get some R&amp;R time now. ",0
146107,@ submercer enjoying my favorite kind of drink...a free one ,0
146122,Hello world  can I defend myself @purpledeeee ? And wassuppp @ms_monet!!,0
146157,@officialTila Sent the questions 10 minutes ago so yay. Hope to hear back with replies and all soon  hopefully no one will think its fake!,0
146202,"When my dad is drunk he tends to leave letters out of his txt messages. This is a rare event, by the way ",0
146207,@NJENSEN08 mmmmm no. i think i told you about Chase Coy  haha. he's also great listen to him too  aha.,0
146361,"Where ever I go now I'm making an effort to hang out with my fellow illegals, and fully experiance the life in the shadows ",0
146489,"@Jean_Pierce OOC:  LOL  I know, I know.  I was robbed.  I want my own ship.  ",0
146555,@Sherksgirl ;O  Im excited ,0
146576,@MitaJB he said it is a beach.  We both love beaches. we can be ourselves there. without no one saying: OH THEY SPARKLE ! *laughs*,0
146679,@satalite It's up to @chicklet7 where i get it done ,0
146799,@ilovecpstyle I'm at a little cafe/restaurant in Milwaukee ,0
146862,@kristinburbey Hey new friend.... what is up?  ,0
147091,@tara that is true... timeline rocks! download the trial version you'll have 30 days to get your project done ,0
147311,@dfizzy Congrats that's a really big accomplishment. You deserve it ,0
147342,@xDirtyBurdx thats good  i reli loved that last pic it mae me feel special &lt;3 ,0
147470,"@ClaireMusic hey Claire,can u add me? ",0
147509,talking to my mommy then going to bed ,0
147656,@podfeet Well that's a new wordï¿½'tweetheart'. ,0
147850,pack pack pack pack pack  Punta Cana in three days! yayyy,0
147917,"@katlilytwit Ugh, don't even pay attn to me when i'm like that. It was really nothing that serious. I am, as they say, a loose cannon. ",0
148030,"~ POURED @ the Nats game but I was prepared: umbrella, rain jacket, rain boots. ",0
148113,feels good to sing again ,0
148132,"@ddlovato Dude! Edward Scissorhands is awesome... but you need to pack, girllll!! Don't forget your toothbrush haha. Have a blast ",0
148143,@StacieBee its not exactly new.  I am still seeing the very bestest spa girl.  Just um in her own spa  its a big yay for her.,0
148216,Updating my MySpace. ,0
148415,goodnight  &amp; this one is final.,0
148626,@AshleeLuv rofl cancer children  *dances*,0
148730,Longgg day  cant wait for celtics game tomm. it's gonnna b the bestt.,0
148826,@BakeMeUpLA hope you feel better love  g'nite! (forealz!) ,0
148911,happpppppy birthday camillle ,0
148925,@dave_blogworld sounds like a good plan for all of us ,0
148971,@radiogrinch ??????? ,0
149211,@tyrese4real ur a teaser oh and nothing like a scorpio ,0
149245,laying in bed with sugar!  &lt;3,0
149549,And last but not least; Happy b-day Norway! Its our national day 2day ,0
149570,@AshleyRose319 1998 called. they want their belly rings back ,0
149615,"Chopped up peppers (poblano) and cheese (oaxaca) for 2morrow; still goin with it, JP! ",0
149740,"@sarahrosex3 hey love, hope you're doing okay. I'm about to sign onto AIM.  miss you much.",0
149756,"@jmbuckingham Wish u were here, Jeannie! I think u'd be lovin' this!!! ",0
150090,On a side note: I have many POSITIVE PPL helping me spread the word of my new music n video. Like youuuuu my sexy TWITTER FAM  I THANK YOU,0
150132,@BrianMcnugget Really liking that song. I have a thing for Irish blokes so thanks for the link ,0
150187,new vid!  http://tiny.cc/staybeautiful,0
150213,Good night to all my followers and soon-to-bes. Till manana. ,0
150262,@minette95 im gonna go listen to it right now!  how amazing would it be if it's on the set list for the world tour. my life would be made!,0
150452,is ahhhh!!!!!! I'm an emotional drunk... help me...mom don't judge me ,0
150585,@ChrisCade Agreed!  Tis the case with many shows that have an actual plot   Glad to see you on here!,0
150741,@DHughesy Good on the Blues... ,0
150785,a good day ,0
150983,"So true, that omelette was meat-tastic! Thanks again for treating ",0
151371,"@HayleyNewland Morning Hayley.... green tea and toast, I would sit outside in the sun, but it aint 'that' warm.... lol ",0
151455,@rhenadeary | me too! ,0
151647,Happy National Day all of Norway  Hipp Hipp Hurra for 17 Mai !!!,0
151712,@Duckie_Brown Whyyy you leavvvinng mii Rubbie Duckie?  kk If you must go nite nite luv muffin don't let the bed bugs bite ,0
151814,early day tomorrow... Raging Waters with the kids ,0
151917,@shaunmichaelb hahah  my grandma just arrived ,0
151918,The real Cesar Millan (Dog Whisperer) is on Twitter @cesarmillan ollow Cesar - The real Dog Whisperer Twitter account (follow us too) ,0
152065,"WOOH!&gt;&gt; totally tired today!.. hehe  did a bit of work.. i did;;; hehe.. anyways.. all i did was cut some wood, cook,and dishes.. fmm fun?",0
152336,@drew does it feel real to you? ,0
152402,@fazlynn err thanks? Haha @moonstarlady is jealous alright ,0
152456,curtisdroppelman - sorry its late but HEY!  http://tumblr.com/xa11sv8pa,0
152488,@jacquelinerinda hey jac...whatever it is...GOOD LUCK! ,0
152559,Woke up after 5 hrs sleep - can't wait to share w the world how was this super weekend. And it's not over yet!  Have a wonderful Sunday!,0
152603,@Shari58 lucky u! Always at the sheraton? I love that hotel ,0
152620,http://twitpic.com/5cnwp - My landscape paint for art lesson.  It looks better in life. ._. Eiffel tower.,0
152687,@BellsCullen1901 hey i may not be right. dont blow charlie off spend the night with him. things will work out i hope. ,0
152761,i spy with my little eye something beginning with &quot;M&quot; hint im in living room! get your guesses in ,0
152918,@buryuntime NO not at all  special as in super!!!,0
152933,I'm back to number 12 on the Smallville trivia! Yesssssssssss ,0
153168,still awake at 5:04 watching @TdashRich ,0
153222,AHHHHHH I CANT CONTAIN MY EXCITEMENT!! LOL 6 DAYS TILL BEYONCï¿½!! ,0
153264,"Still digesting a (frankly) marvellous wild mushroom risotto and croissant-and-butter pudding. Oh, my thighs have split! ",0
153279,@webaddict Good night and sleep well my friend ,0
153302,"@heidimontag , Whats your favorite episode of the miley and the mandy show??? i love them all! ",0
153433,@lizjohnsonbooks hey!  I have emailed you and am now following you   Great news on your book!,0
153540,"I wish I could sing!  I try but just don't have the pipes.  Think Justin, Martina or Reba would give me lessons?? ",0
153590,Watching season 4 of Weeds. Almost half way throug!  the con is over tomorrow and i get to come home!  it was fun but I miss my bed!,0
153676,@varunkumar *surprise*  have always used it. but it isn't powerful!,0
153701,"Norway won, im soooo happy, &quot;i'm in love with a fairytale&quot; and he is craaaaazzyy hot -Alexander Rybak, i think i'm in love!!  &lt;3",0
153779,"@CaseyJackson09 good thanks. just tired :O, ur up early  hows you? x",0
153899,@wendywings We aim to please ,0
153914,About to pass out! Super tired...good night twitterland! Til tomorrow ,0
153945,go norway good songs can win industrialized fiests like eurovision after all ,0
153952,@ryanbuss hello and i see you are still awake ,0
154009,Woohoo.. The Da Vinci Code on Pro7 this evening  #OTR,0
154038,@alibalijeweller I dont know ,0
154121,yay I have a new logo!! its my robot picture!! hehe imm sooo random!  hopefully i can change the pic sometime l8terz.,0
154129,"@Wossy Shift+3 or Alt+3, depends how you've got it set up ",0
154214,is going to attend mass. c'mon peeps! it's Sunday. ,0
154344,Last night went out to photograph Jazz with &quot;Gadjo Calom&quot;. Terrific band and had a great time. Today: still tired! ,0
154364,im taking some exercise right now ,0
154577,"Tori Amos- caught a lite sneeze, a song of one of her best albums  ? http://blip.fm/~6gfx4",0
154790,@tom_ra a good relaxing sunday and you'll be fine! ,0
154794,had my cold shower infused with salt - feeling fresh and human once more. lunch/dinner was hard boiled eggs with fishball soup ,0
154902,Is taking the day for &quot;Me-Time&quot; everyone needs some of it regularly. If you don't enjoy your own company you have a problem  lol,0
154914,if you like 60s rock and are from LA please enjoy the band Love  violent drunk hippies also welcome,0
154976,Check Out My Background Whoop Whoop  xx,0
154980,Helped a friend move yesterday. She moved to a 3rd floor apt. My calves are killing me this morning. Should help mu muscle mass though. ,0
155003,will be great seeing pink with meme in june ,0
155315,@HimOverThere Gooood morning! (or afternoon in 5 minutes) ,0
155401,@DavidArchie i hope you'll had ur concert again here in the philippine. i hope u had a great time staying here in the phil . ,0
155470,@openhappiness hey. when will you have a world tour? ,0
155476,"@annieoliff so excited about the house!!! you want any help setting up moving or decorating, i'm there  xx",0
155501,Norway won! That song was one of my favorites along with a few others ,0
155559,@ifahmi have fun  good movie with a twisted ending :d,0
155579,I'm home and uploading today's episode of DREAM TV up on Facebook and YouTube! ,0
155632,Something to get my mind in the right setting for today's story.  ? http://blip.fm/~6gha0,0
155634,"@bradiewebbstack thanks for yesterday, it was the best ever, im nat infront of your drums bahaha ",0
155647,Barely going to sleep. Turned into a pretty damn amazing night!!! ,0
155684,"@linnetwoods For those watching, In English, The devil knows more because he's old than because he's the devil ",0
155709,@stupax I have dropped you an email via your site ,0
155780,@JessieeeeeH hiyaaa   my msn aint working :@ . so hi ,0
155802,@gerdaduring  i was talking about the dishwasher ))),0
155848,@leftyjes u will get more done at home...see quack and touch base after. We have stuff to do after my nanna nap ,0
155936,morning tea and twitter  ,0
155964,@guittaraxx i didnt disagree.  i was only saying that he looked alot better than the photo shows. i cant see the remblance. but thanks.,0
156053,@kferin no idea! Was raining until we headed up the monument. Great views ,0
156065,Doubt you're able to drag yourself up that early? So I'll see you straight at 930 for breakfast. ,0
156076,@BrandyandIce LOL I see you didn't bother disagreeing ! I'll up my use of grooming products ,0
156217,is at home.. and its raining which is really nice and cool..   relaxx... till tomorrow comes..,0
156498,"Atlantis &amp; Hubble current location now is above Indonesia. Wave your hand guys, wave!  #fb",0
156640,?????? SMC Official forum is up  http://tinyurl.com/qax9tu,0
156664,@officialdopeboy- thank you ,0
156839,Waiting for lucyyyy ,0
157023,@albeitludicrous Where would I find the automatically sign me in button please? ,0
157025,Watching Doctor Who on my TV via the iPlayer ,0
157245,"@softqual well, they have reported the correlation; to answer &quot;why&quot; requires another grant and now they can ask for it ",0
157258,@ptvjaime Happy Birthday Hi-Me ,0
157450,just got home from church. ,0
157484,"duh , just posted something to miley , although i wanted to post it to keit  haha ",0
157542,@blowdart he said artistic persuasion not autistic persuasion. ,0
157567,"@lorraine_p oh, maybe...? Good excuse ",0
157617,"@davedawes and @slboval  Yeah I think playing the game alone, after a wknd like that = dangerous!! ",0
157854,@davehorine twitpics are required ,0
157902,"@ste_routledge I can't remember, i'm usually too drunk. Actually, no, i'm kidding. ",0
157921,@VoodooChildZoso  yeah i managed to catch it around 3am...was sure glad i did! ,0
157965,@AshlyR4 haii you go to germany? ,0
157974,nothingg bored  x,0
158063,"We were playing marco polo yesterday in the room with blown up mattresses, and he pinned me to a wall and wouldnt let up. Hah ",0
158139,"DOing study and uni project, 1 semester to go ",0
158141,@ASinisterDuck lucky  i am off thursday friday tho ;),0
158221,Does your Dog Watch TV? http://bit.ly/DZ43M We keep our TV on @AnimalPlanet (via @askspikeonline)  love it!,0
158302,@Bec93 She seems to have that effect on a lot of people ,0
158673,@nickolaimathews what time is what due tomorrow? mgmt is due at 2pm and sociology before 4.30... but i submitted mgmt yesterday.. ,0
158813,On our way to citymoves alkmaar!!! ,0
158964,is ready for the last show  ,0
159163,CAN'T WAIT FOR AD!  less than an hour...&lt;3,0
159224,im lovin the new sidekcik LX. july 4th is a rockstar day for me and the other company members im with. ,0
159288,"@see_line Aw, wa man sad kay ma'buhat sa Multiply. Pictures ang choova ra man. ",0
159296,Second to last Sunday in Minnesota!!! ,0
159351,@2assist Pray for me while you're in church. Thanks homie. ,0
159527,@flutestar123 yes. ue and ae for german. ,0
159576,"@Skylten ahh thankyou, got it now ",0
159646,"almost done packing. yay, and I can even close my bag without having to jump on it ! .. pretty skilled , eh ? ",0
159703,I'm so happy its sunny...but rumor has it its chilly outside!  ,0
159811,"watchin keep it in the family. smiles  i wouldn't be able to do that - 1 i can't sew so thats mum business out, 2 i dont wanna be a farmer",0
159926,But i dont have a feelin for quantity .. damn.. it's enough fo at least 20 ppl ,0
160237,"Remember the days &quot;being followed&quot; by someone was a bad thing?  Anyway Ran @Harnevo is following me, cool!",0
160322,is mega better thanks to kayla ,0
160365,"@EviLovesMcFly we start our summer sme day after next week  nd lol use have bril weather,id love to b in germany for winter(wuld b bril)",0
160380,"@baxiabhishek  i get what i want, yes. thus stepford-ish behavior you see.  how are you? ham and sausages much? :... http://bit.ly/gjYEc",0
160398,The best things in life has no reason it just happens ,0
160482,@AngelaWilson I have to convince myself to cook them. The Italian food is research for a story ,0
160583,5 more days of work till SUMMER VACATION!!  One of only a few perks to being a teacher!!  ,0
160657,@Buildabear96 fine  excited I'm going shopping l8ter  you?,0
160965,Sitting in the sun with a starbucks after a nice long walk ,0
160969,Delonge Day ,0
161152,Has been playing with the Dundee flicker group. Was lots of fun if I do say so myself ,0
161290,today is what I love about Sundays &amp; sunny days. ,0
161533,@mrolv bye! talk 2 u soon!  x,0
161851,@MC2011 How are you??? Im good  just busy and such with life lol. I got a kitty his name is Buddy!,0
161872,off to bed now... nytynyt tweety tweet tweets... ,0
161891,"@erinfxs  Damn, your new twitter background is fucking amazing.  Just like you haha ",0
162002,"Ocean view room in Laguna Beach: beautiful. Today will be fun; beach, safari, partying, sunset  Appreciation is key, all smiles as always!",0
162024,@YoungLazy lol yes yes no problem .. thanks for tha shoutout ,0
162295,@CarlitoStaxx Krisy kreme only if the hot sign is on ,0
162406,marks &amp; spencer cupcakes = yum ,0
162417,i didnt really do much revision today which prob isnt a good idea seeing as the exmas are tomorrow...ah well ill be fine! ,0
162538,@limeice Naaaaice....very naaaaaice! ,0
162638,"@ahosgood nothing major, just a portfolio design with some nifty custom jQuery (sliders and such-like) that I hope to sell on ThemeForest ",0
162820,@Terracegirl Your daughter sounds like a right star ,0
162876,"@takeitgreen oooh, that looks really good indeed!  i'm sorry for spamming twitter. i'll stop now, promise!",0
163448,... and lastly vlogging in response to responses ,0
163463,Nap time  then going to get up and clean my room &quot;/ then at 8 I'm going to watch JONAS! Yay!!,0
163607,@TeamCyrus nm do you like my new display pic? someone made it for me  xxxxxxxx,0
163653,woohoo! just bought me a twilight and joker poster ,0
163750,@y2kprawn you went to college here? Didn't know that ,0
163905,"@Mark_H WOW! OK, I'm feeling motivated now. ",0
163917,Lunch is almost over which means i'm half way done with work. ,0
164129,"@viherrera omg vicky, you are so brave! ",0
164328,@jstaffz thanks babyyyyy!!!  I brought my lucky bikini. Lol,0
164389,@reecy_Kup invite them to watch the president's speech at notre dame with you ,0
164519,Looking up summer jobs in Paris ,0
164594,Mean Girls 2 ,0
164659,"@mp3mad Lol, One of my personal faves myself ",0
164758,Enjoying a lovely Sunday afternoon  Got back from babysitting and now gonna go shopping and get a coffee!,0
164948,sunny &amp; 90. i luv washin my truck in my bikini bottoms. does that make me a redneck or a democrat??? ,0
164995,@thePISTOL http://twitpic.com/424qb - i must say you guys pull of the snuggie VERY well ,0
165078,@djmissbehavior wow your myspace prof pic is hott! ,0
165268,@tommcfly @dannymcfly WHOOO you were amazing (: i loved it ,0
165311,@quantastic yeah...I'm in the market for lamps.  What bulbs do you use?,0
165398,Just bought tickets to the 7SF/Vega Under Fire show in Atlanta on June 6th. I'm very excited! ,0
165445,"@pastachick  don't know lois, but I am familar with your work I know it helps a lot of peeps so that y I said do ur best work",0
165567,"@vincelaurent Aahh I would prefer to become a politician here than being the &quot;U&quot; big thing, plus i am not that smart. Bensoir ",0
165615,@TheCheerGuy Tweet tweet ,0
165814,"@staceeadams I don't know, but I have theories about what u want 2 write. &amp; I've been there (and am there now) so I just write abt Amelia ",0
166036,"Hello my Tweetamigos, I have a new video up  http://bit.ly/19D2Z0",0
166049,@bavster_twit yeah tried them... convenient uplift is the issue.. i think i'll take them to staples - never had any issues with DHL ,0
166154,"@happynotsnappy they came out brilliantly, so impressed ",0
166206,@rob16v Afternoon well spent then. Like it ,0
166212,"@dougiemcfly @harrymcfly @Dannymcfly Thank you for your songs and being you, you help me forget the guy who broke my heart again ",0
166366,"@naor No bud, the heat is not to blame. It's just one of those days... you expect clarity and find yourself tangled ",0
166374,@meekakitty CAPS ARE VERY NICE ,0
166476,"@capn_mactastic *snuggles* Poor baby. At least you got out for a bit, that's something. Now stay in bed and snuggle w/animals. ",0
166489,Pinkberry in the city '09!!!!!!!!!! ,0
166613,Yay!  Iron Giant is on tv ,0
166793,@SteveBrunton  you're a freak man   LOL,0
166803,@Croneandbearit thank you. I'll check in a moment. I appreciate all of your comments. ,0
166815,@xSkylines erm...okay. I still prefer my stalker career. It's so much easier. ,0
166837,@ADJonesII lol maybe next timeeeeeeeeeeeeee   ) !!!,0
166848,My friends made me join twitter.. so here i am  hows everyones day so far?,0
167128,Yay! one of the kittens is alive  and she's having another one right now.,0
167171,@9_6 thanks.  tired of explaining it to non kannadigas. wat does 9_6 stand for???,0
167221,Right! Another few more hours of revision now for tonight. Might see what films are on later on Sky ,0
167244,"Just left starbucks with liya, brandon, AND nik ",0
167379,i am going to sleep. just created an account here ,0
167398,"@TheReju Yup!it was in response to the smelly visual I got from your comment LOL.I want 2 come 2 the UK soon.throw a party, me dj, u dhol ",0
167402,sweeeeet! found my first cache ever!!! up in tobermory! ,0
167609,"is having a well earned rest, with a big bar of cadburys and a big mug of tea ",0
167610,@Bubazinho Ok ok .... I am currently learning ACDC solos  xx,0
167901,tired  but i cant miss lost.... coffeeeeeeeeeee!  xo,0
167925,"@joeywargachuk Heh, that is fine. Forgiven! ",0
167952,Long weekends are perfect to work on projects ,0
168011,"@princess_narnia I heat!  I want a full shopping report, k? *squeee*",0
168022,".@sirajdatoo Thank you. Will give it a look. If I'm honest, I quite like the 140 char challenge ",0
168187,"went on an intense run with my homies, then had a delicious breakfast. exhausted. shower -&gt; work -&gt; FUN. ",0
168543,Having my bangs be curly is odd haha ,0
168619,I'm so excited  have a fantastic day,0
168780,watching jumanji in bed. super sleepy. text me all day ,0
168826,@Padmasree writing Haiku is like twittering. ,0
168844,@srslyallison They don't make a McCoy. ,0
168894,Bottles of Jones soda and long car rides. ,0
168988,Im going to start charging rent!  lol,0
169187,revising oh the fun ,0
169344,"Long weekend here in Canada! Heading over the border for a little shopping and a change of scenery.    Have a good one, see you Tuesday!",0
169396,everyone should follow @dinaxlovesJB &amp; @melasays  they're a fags.,0
169423,soo hungry! hot dogs with all the fixings? sounds yummy ! ,0
169483,@SonnyDani since ur coming out here u should get ur ticket ! ,0
169548,@Favorstwins umm... I was recovering! ,0
169566,These headphones kick ass at blocking out outer noise! ,0
169602,"@maeband Amazing show in Salt Lake! Loved it, super special awesome! So many words to describe it!  Thank you for all your hard work!",0
169690,"Remedy Drive Concert was AMAZING!!!! Phil, Dave, Dan, and Paul are so incredibly nice and talented!!! Thanks for signing my shirt!! ",0
169739,@Keryje You really do have a cruel streak! ,0
169794,Memphis was amazing ,0
169853,"first time going to o'malley's last night and it was pretty cool, felt like i was back in london  cheers, mate!",0
169902,"@JayDoub Peace, folks prefer clean versions of music for the radio show, but accept whatever for the BlackRadioIsBack.com - thanks! ",0
170071,What's new in digital mkt? ,0
